Seed,Low error rate,Magnitude of change,Noise level,Stable concept duration,Duration of change,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
2,0.2,0.3,0.0,500,0,0,10,1,1.0,0.9090909090909091,0.9090909090909091,0.9523809523809523,292.2,0.0,0.909008271975275,11,10
2,0.2,0.3,0.0,500,1000,3,0,4,0.0,0.0,0.0,0.0,,0.2727024815925825,0.2727024815925825,4,3
2,0.2,0.3,0.0,100000,0,48,10,1,0.1724137931034483,0.9090909090909091,0.9090909090909091,0.2898550724637681,190.1,0.021818171900830956,0.026363624380170737,11,58
2,0.2,0.3,0.0,100000,1000,51,1,9,0.019230769230769232,0.1,0.1,0.03225806451612903,467.0,0.023181807644632887,0.023636352892566867,10,52
2,0.2,0.3,0.1,500,0,0,10,1,1.0,0.9090909090909091,0.9090909090909091,0.9523809523809523,300.4,0.0,0.9088430428065074,11,10
2,0.2,0.3,0.1,500,1000,3,0,4,0.0,0.0,0.0,0.0,,0.2726529128419522,0.2726529128419522,4,3
2,0.2,0.3,0.1,100000,0,49,10,1,0.1694915254237288,0.9090909090909091,0.9090909090909091,0.2857142857142857,194.0,0.02227269690086786,0.026818145247983753,11,59
2,0.2,0.3,0.1,100000,1000,56,1,9,0.017543859649122806,0.1,0.1,0.029850746268656716,491.0,0.025454510743848986,0.025909055578560575,10,57
3,0.01,0.05,0.0,500,0,0,0,11,0.0,0.0,0.0,0.0,,0.0,0.0,11,0
3,0.01,0.05,0.0,500,1000,0,0,4,0.0,0.0,0.0,0.0,,0.0,0.0,4,0
3,0.01,0.05,0.0,100000,0,11,0,11,0.0,0.0,0.0,0.0,,0.00499999772727376,0.00499999772727376,11,11
3,0.01,0.05,0.0,100000,1000,10,0,10,0.0,0.0,0.0,0.0,,0.0045454524793397824,0.0045454524793397824,10,10
3,0.01,0.05,0.1,500,0,0,0,11,0.0,0.0,0.0,0.0,,0.0,0.0,11,0
3,0.01,0.05,0.1,500,1000,0,0,4,0.0,0.0,0.0,0.0,,0.0,0.0,4,0
3,0.01,0.05,0.1,100000,0,11,0,11,0.0,0.0,0.0,0.0,,0.00499999318182748,0.00499999318182748,11,11
3,0.01,0.05,0.1,100000,1000,9,0,10,0.0,0.0,0.0,0.0,,0.004090903512404302,0.004090903512404302,10,9
3,0.01,0.3,0.0,500,0,0,9,2,1.0,0.8181818181818182,0.8181818181818182,0.9,287.8888888888889,0.0,0.8181074447777476,11,9
3,0.01,0.3,0.0,500,1000,3,0,4,0.0,0.0,0.0,0.0,,0.2727024815925825,0.2727024815925825,4,3
3,0.01,0.3,0.0,100000,0,44,10,1,0.18518518518518517,0.9090909090909091,0.9090909090909091,0.30769230769230765,198.9,0.01999999090909504,0.024545443388434823,11,54
3,0.01,0.3,0.0,100000,1000,53,0,10,0.0,0.0,0.0,0.0,,0.024090898140500847,0.024090898140500847,10,53
3,0.01,0.3,0.1,500,0,0,9,2,1.0,0.8181818181818182,0.8181818181818182,0.9,304.44444444444446,0.0,0.8179587385258567,11,9
3,0.01,0.3,0.1,500,1000,3,0,4,0.0,0.0,0.0,0.0,,0.2726529128419522,0.2726529128419522,4,3
3,0.01,0.3,0.1,100000,0,34,10,1,0.22727272727272727,0.9090909090909091,0.9090909090909091,0.36363636363636365,207.9,0.015454524380194026,0.01999997272730992,11,44
3,0.01,0.3,0.1,100000,1000,43,0,10,0.0,0.0,0.0,0.0,,0.019545427892598326,0.019545427892598326,10,43
3,0.2,0.05,0.0,500,0,0,0,11,0.0,0.0,0.0,0.0,,0.0,0.0,11,0
