Seed,Low error rate,Magnitude of change,Noise level,Stable concept duration,Duration of change,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
5,0.2,0.3,0.0,100000,0,20,8,3,0.2857142857142857,0.7272727272727273,0.7272727272727273,0.4102564102564102,181.625,0.009090904958679565,0.012727266942151389,11,28
5,0.2,0.3,0.0,100000,1000,26,1,9,0.037037037037037035,0.1,0.1,0.05405405405405406,371.0,0.011818176446283434,0.012272721694217411,10,27
5,0.2,0.3,0.1,500,0,0,11,1,1.0,0.9166666666666666,0.9090909090909091,0.9565217391304348,42.0,0.0,0.999727347087158,11,11
5,0.2,0.3,0.1,500,1000,4,2,2,0.3333333333333333,0.5,0.5,0.4,402.5,0.3635372171226029,0.5453058256839044,4,6
5,0.2,0.3,0.1,100000,0,21,7,4,0.25,0.6363636363636364,0.6363636363636364,0.358974358974359,154.71428571428572,0.00954544152894337,0.012727255371924493,11,28
5,0.2,0.3,0.1,100000,1000,25,2,8,0.07407407407407407,0.2,0.2,0.10810810810810811,486.0,0.011363620867789725,0.012272710537212904,10,27
6,0.01,0.05,0.0,500,0,0,0,11,0.0,0.0,0.0,0.0,,0.0,0.0,11,0
6,0.01,0.05,0.0,500,1000,0,0,4,0.0,0.0,0.0,0.0,,0.0,0.0,4,0
6,0.01,0.05,0.0,100000,0,10,0,11,0.0,0.0,0.0,0.0,,0.0045454524793397824,0.0045454524793397824,11,10
6,0.01,0.05,0.0,100000,1000,9,0,10,0.0,0.0,0.0,0.0,,0.004090907231405804,0.004090907231405804,10,9
6,0.01,0.05,0.1,500,0,0,0,11,0.0,0.0,0.0,0.0,,0.0,0.0,11,0
6,0.01,0.05,0.1,500,1000,0,0,4,0.0,0.0,0.0,0.0,,0.0,0.0,4,0
6,0.01,0.05,0.1,100000,0,11,0,11,0.0,0.0,0.0,0.0,,0.00499999318182748,0.00499999318182748,11,11
6,0.01,0.05,0.1,100000,1000,10,0,10,0.0,0.0,0.0,0.0,,0.00454544834711589,0.00454544834711589,10,10
6,0.01,0.3,0.0,500,0,0,10,1,1.0,0.9090909090909091,0.9090909090909091,0.9523809523809523,58.6,0.0,0.909008271975275,11,10
