,Seed,Low error rate,Magnitude of change,Noise level,Stable concept duration,Duration of change,Drifts,Valid Delay,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
0,2,0.01,0.05,0.1,100000,1000,20,500,20,1,19,0.0476190476190476,0.05,0.05,0.048780487804878,1298.0,0.004949882440292,0.0051973765623066,20,21
0,2,0.01,0.05,0.1,100000,1000,30,500,1,30,0,0.967741935483871,1.0,1.0,0.9836065573770492,994.0666666666668,0.0001650028875505,0.0051150895140664,30,31
0,2,0.01,0.05,0.1,100000,1000,40,500,37,2,38,0.0512820512820512,0.05,0.05,0.050632911392405,1158.5,0.0045789245714992,0.0048264340077965,40,39
0,2,0.01,0.05,0.1,5000,0,10,500,3,7,3,0.7,0.7,0.7,0.7,345.7142857142857,0.0298507462686567,0.099502487562189,10,10
0,2,0.01,0.05,0.1,5000,0,20,500,8,12,8,0.6,0.6,0.6,0.6,328.0,0.0399002493765586,0.0997506234413965,20,20
0,2,0.01,0.05,0.1,5000,0,30,500,6,0,30,0.0,0.0,0.0,0.0,,0.0199667221297836,0.0199667221297836,30,6
0,2,0.01,0.05,0.1,5000,0,40,500,16,0,40,0.0,0.0,0.0,0.0,,0.0399500624219725,0.0399500624219725,40,16
0,2,0.01,0.05,0.1,5000,1000,10,500,6,3,7,0.3333333333333333,0.3,0.3,0.3157894736842105,1098.3333333333333,0.0497925311203319,0.0746887966804979,10,9
0,2,0.01,0.05,0.1,5000,1000,20,500,19,1,19,0.05,0.05,0.05,0.05,306.0,0.079002079002079,0.0831600831600831,20,20
0,2,0.01,0.05,0.1,5000,1000,30,500,29,0,30,0.0,0.0,0.0,0.0,,0.0804438280166435,0.0804438280166435,30,29
0,2,0.01,0.05,0.1,5000,1000,40,500,22,19,21,0.4634146341463415,0.475,0.475,0.4691358024691358,1082.578947368421,0.0457856399583766,0.0853277835587929,40,41
0,2,0.01,0.3,0.0,100000,0,10,500,71,11,0,0.1341463414634146,1.0,1.0,0.2365591397849462,48.5,0.0354911272181954,0.0409897525618595,10,82
0,2,0.01,0.3,0.0,100000,0,20,500,0,20,0,1.0,1.0,1.0,1.0,68.1,0.0,0.0049993750781152,20,20
0,2,0.01,0.3,0.0,100000,0,30,500,0,30,0,1.0,1.0,1.0,1.0,70.23333333333333,0.0,0.0049995833680526,30,30
0,2,0.01,0.3,0.0,100000,0,40,500,65,40,0,0.3809523809523809,1.0,1.0,0.5517241379310345,48.15,0.0081244922192362,0.0131241797387663,40,105
0,2,0.01,0.3,0.0,100000,1000,10,500,12,21,0,0.6363636363636364,1.0,1.0,0.7777777777777778,314.4,0.005939123979213,0.0163325909428359,10,33
0,2,0.01,0.3,0.0,100000,1000,20,500,7,20,0,0.7407407407407407,1.0,1.0,0.851063829787234,299.75,0.0017324588541022,0.0066823412943942,20,27
0,2,0.01,0.3,0.0,100000,1000,30,500,89,62,0,0.4105960264900662,1.0,1.0,0.5821596244131456,296.1,0.0146852569919973,0.0249154360201303,30,151
0,2,0.01,0.3,0.0,100000,1000,40,500,79,51,0,0.3923076923076923,1.0,1.0,0.56353591160221,577.975,0.0097766227337417,0.0160881133593218,40,130
0,2,0.01,0.3,0.0,5000,0,10,500,11,11,0,0.5,1.0,1.0,0.6666666666666666,29.9,0.1094527363184079,0.2189054726368159,10,22
0,2,0.01,0.3,0.0,5000,0,20,500,40,22,0,0.3548387096774194,1.0,1.0,0.5238095238095238,32.8,0.199501246882793,0.3092269326683292,20,62
0,2,0.01,0.3,0.0,5000,0,30,500,23,33,0,0.5892857142857143,1.0,1.0,0.7415730337078651,33.36666666666667,0.0765391014975041,0.1863560732113144,30,56
0,2,0.01,0.3,0.0,5000,0,40,500,21,42,0,0.6666666666666666,1.0,1.0,0.8,41.225,0.0524344569288389,0.1573033707865168,40,63
0,2,0.01,0.3,0.0,5000,1000,10,500,11,13,0,0.5416666666666666,1.0,1.0,0.7027027027027027,443.9,0.0912863070539419,0.1991701244813278,10,24
0,2,0.01,0.3,0.0,5000,1000,20,500,18,34,0,0.6538461538461539,1.0,1.0,0.7906976744186047,487.65,0.0748440748440748,0.2162162162162162,20,52
0,2,0.01,0.3,0.0,5000,1000,30,500,19,58,0,0.7532467532467533,1.0,1.0,0.8592592592592593,343.2,0.0527045769764216,0.2135922330097087,30,77
0,2,0.01,0.3,0.0,5000,1000,40,500,31,56,0,0.6436781609195402,1.0,1.0,0.7832167832167831,490.75,0.064516129032258,0.1810613943808532,40,87
0,2,0.01,0.3,0.1,100000,0,10,500,0,10,0,1.0,1.0,1.0,1.0,166.0,0.0,0.0049987503124218,10,10
0,2,0.01,0.3,0.1,100000,0,20,500,2,20,0,0.9090909090909092,1.0,1.0,0.9523809523809524,58.95,0.0004999375078115,0.0054993125859267,20,22
0,2,0.01,0.3,0.1,100000,0,30,500,1,30,0,0.967741935483871,1.0,1.0,0.9836065573770492,53.63333333333333,0.000166652778935,0.0051662361469877,30,31
0,2,0.01,0.3,0.1,100000,0,40,500,396,45,0,0.1020408163265306,1.0,1.0,0.1851851851851852,53.125,0.0494969064433472,0.0551215549028185,40,441
0,2,0.01,0.3,0.1,100000,1000,10,500,4,10,0,0.7142857142857143,1.0,1.0,0.8333333333333333,344.3,0.001979707993071,0.0069289779757485,10,14
0,2,0.01,0.3,0.1,100000,1000,20,500,31,33,0,0.515625,1.0,1.0,0.6804123711340206,353.55,0.0076723177824526,0.0158396238089345,20,64
0,2,0.01,0.3,0.1,100000,1000,30,500,6,30,0,0.8333333333333334,1.0,1.0,0.9090909090909092,688.5666666666667,0.0009900173253031,0.0059401039518191,30,36
0,2,0.01,0.3,0.1,100000,1000,40,500,48,49,0,0.5051546391752577,1.0,1.0,0.6712328767123288,580.35,0.0059402264711342,0.012004207660417,40,97
0,2,0.01,0.3,0.1,5000,0,10,500,2,12,0,0.8571428571428571,1.0,1.0,0.923076923076923,50.7,0.0199004975124378,0.1393034825870646,10,14
0,2,0.01,0.3,0.1,5000,0,20,500,10,23,0,0.696969696969697,1.0,1.0,0.8214285714285715,44.2,0.0498753117206982,0.1645885286783042,20,33
0,2,0.01,0.3,0.1,5000,0,30,500,58,35,0,0.3763440860215054,1.0,1.0,0.546875,49.833333333333336,0.1930116472545757,0.3094841930116472,30,93
0,2,0.01,0.3,0.1,5000,0,40,500,16,45,0,0.7377049180327869,1.0,1.0,0.8490566037735848,49.575,0.0399500624219725,0.1523096129837703,40,61
0,2,0.01,0.3,0.1,5000,1000,10,500,5,17,0,0.7727272727272727,1.0,1.0,0.8717948717948718,409.7,0.0414937759336099,0.1825726141078838,10,22
0,2,0.01,0.3,0.1,5000,1000,20,500,13,31,0,0.7045454545454546,1.0,1.0,0.8266666666666667,514.5,0.054054054054054,0.1829521829521829,20,44
0,2,0.01,0.3,0.1,5000,1000,30,500,32,40,0,0.5555555555555556,1.0,1.0,0.7142857142857143,571.7,0.0887656033287101,0.1997226074895978,30,72
0,2,0.01,0.3,0.1,5000,1000,40,500,217,104,0,0.3239875389408099,1.0,1.0,0.4894117647058823,382.625,0.4516129032258064,0.668054110301769,40,321
0,2,0.2,0.05,0.0,100000,0,10,500,81,0,10,0.0,0.0,0.0,0.0,,0.0404898775306173,0.0404898775306173,10,81
0,2,0.2,0.05,0.0,100000,0,20,500,69,1,19,0.0142857142857142,0.05,0.05,0.0222222222222222,237.0,0.0172478440194975,0.0174978127734033,20,70
0,2,0.2,0.05,0.0,100000,0,30,500,59,1,29,0.0166666666666666,0.0333333333333333,0.0333333333333333,0.0222222222222222,301.0,0.0098325139571702,0.0099991667361053,30,60
0,2,0.2,0.05,0.0,100000,0,40,500,75,2,38,0.0259740259740259,0.05,0.05,0.0341880341880341,398.0,0.0093744140991188,0.0096243984750953,40,77
0,2,0.2,0.05,0.0,100000,1000,10,500,27,2,8,0.0689655172413793,0.2,0.2,0.1025641025641025,1212.0,0.0133630289532293,0.0143528829497649,10,29
0,2,0.2,0.05,0.0,100000,1000,20,500,14,6,14,0.3,0.3,0.3,0.3,1248.6666666666667,0.0034649177082044,0.004949882440292,20,20
0,2,0.2,0.05,0.0,100000,1000,30,500,24,5,25,0.1724137931034483,0.1666666666666666,0.1666666666666666,0.1694915254237288,1250.6,0.0039600693012127,0.0047850837389654,30,29
0,2,0.2,0.05,0.0,100000,1000,40,500,79,11,29,0.1222222222222222,0.275,0.275,0.1692307692307692,1288.909090909091,0.0097766227337417,0.0111379246333766,40,90
0,2,0.2,0.05,0.0,5000,0,10,500,17,1,9,0.0555555555555555,0.1,0.1,0.0714285714285714,256.0,0.1691542288557214,0.1791044776119403,10,18
0,2,0.2,0.05,0.0,5000,0,20,500,56,6,14,0.0967741935483871,0.3,0.3,0.1463414634146341,269.1666666666667,0.2793017456359102,0.3092269326683292,20,62
0,2,0.2,0.05,0.0,5000,0,30,500,42,3,27,0.0666666666666666,0.1,0.1,0.08,187.66666666666663,0.1397670549084858,0.1497504159733777,30,45
0,2,0.2,0.05,0.0,5000,0,40,500,38,2,38,0.05,0.05,0.05,0.05,283.5,0.0948813982521847,0.0998751560549313,40,40
0,2,0.2,0.05,0.0,5000,1000,10,500,12,1,9,0.0769230769230769,0.1,0.1,0.0869565217391304,1232.0,0.0995850622406639,0.1078838174273859,10,13
0,2,0.2,0.05,0.0,5000,1000,20,500,50,9,11,0.1525423728813559,0.45,0.45,0.2278481012658227,875.7777777777778,0.2079002079002079,0.2453222453222453,20,59
0,2,0.2,0.05,0.0,5000,1000,30,500,27,3,27,0.1,0.1,0.1,0.1,1080.3333333333333,0.0748959778085991,0.0832177531206657,30,30
0,2,0.2,0.05,0.0,5000,1000,40,500,35,3,37,0.0789473684210526,0.075,0.075,0.0769230769230769,1081.3333333333333,0.072840790842872,0.0790842872008324,40,38
0,2,0.2,0.05,0.1,100000,0,10,500,9,0,10,0.0,0.0,0.0,0.0,,0.0044988752811797,0.0044988752811797,10,9
0,2,0.2,0.05,0.1,100000,0,20,500,19,0,20,0.0,0.0,0.0,0.0,,0.0047494063242094,0.0047494063242094,20,19
0,2,0.2,0.05,0.1,100000,0,30,500,29,0,30,0.0,0.0,0.0,0.0,,0.0048329305891175,0.0048329305891175,30,29
0,2,0.2,0.05,0.1,100000,0,40,500,79,3,37,0.0365853658536585,0.075,0.075,0.0491803278688524,334.0,0.0098743828510718,0.0102493594150365,40,82
0,2,0.2,0.05,0.1,100000,1000,10,500,10,0,10,0.0,0.0,0.0,0.0,,0.0049492699826775,0.0049492699826775,10,10
0,2,0.2,0.05,0.1,100000,1000,20,500,44,7,13,0.1372549019607843,0.35,0.35,0.1971830985915493,1152.857142857143,0.0108897413686424,0.0126222002227447,20,51
0,2,0.2,0.05,0.1,100000,1000,30,500,21,8,22,0.2758620689655172,0.2666666666666666,0.2666666666666666,0.2711864406779661,1260.5,0.0034650606385611,0.0047850837389654,30,29
0,2,0.2,0.05,0.1,100000,1000,40,500,34,10,30,0.2272727272727272,0.25,0.25,0.238095238095238,1319.6,0.0042076604170534,0.0054452075985396,40,44
0,2,0.2,0.05,0.1,5000,0,10,500,7,3,7,0.3,0.3,0.3,0.3,226.0,0.0696517412935323,0.099502487562189,10,10
0,2,0.2,0.05,0.1,5000,0,20,500,19,3,17,0.1363636363636363,0.15,0.15,0.1428571428571428,233.33333333333331,0.0947630922693266,0.1097256857855361,20,22
0,2,0.2,0.05,0.1,5000,0,30,500,55,12,18,0.1791044776119403,0.4,0.4,0.2474226804123711,203.75,0.1830282861896838,0.2229617304492512,30,67
0,2,0.2,0.05,0.1,5000,0,40,500,48,6,34,0.1111111111111111,0.15,0.15,0.1276595744680851,296.3333333333333,0.1198501872659176,0.1348314606741573,40,54
0,2,0.2,0.05,0.1,5000,1000,10,500,9,3,7,0.25,0.3,0.3,0.2727272727272727,1039.3333333333333,0.0746887966804979,0.0995850622406639,10,12
0,2,0.2,0.05,0.1,5000,1000,20,500,34,7,14,0.1707317073170731,0.3333333333333333,0.3,0.2258064516129032,1223.0,0.1413721413721413,0.1704781704781705,20,41
0,2,0.2,0.05,0.1,5000,1000,30,500,37,6,24,0.1395348837209302,0.2,0.2,0.1643835616438356,1254.3333333333333,0.102635228848821,0.1192787794729542,30,43
0,2,0.2,0.05,0.1,5000,1000,40,500,68,12,29,0.15,0.2926829268292683,0.275,0.1983471074380165,1211.8181818181818,0.141519250780437,0.1664932362122788,40,80
0,2,0.2,0.3,0.0,100000,0,10,500,77,11,1,0.125,0.9166666666666666,0.9,0.22,117.44444444444444,0.0384903774056485,0.0439890027493126,10,88
0,2,0.2,0.3,0.0,100000,0,20,500,95,21,0,0.1810344827586207,1.0,1.0,0.3065693430656934,80.4,0.0237470316210473,0.0289963754530683,20,116
0,2,0.2,0.3,0.0,100000,0,30,500,1,30,0,0.967741935483871,1.0,1.0,0.9836065573770492,87.53333333333333,0.000166652778935,0.0051662361469877,30,31
0,2,0.2,0.3,0.0,100000,0,40,500,51,39,1,0.4333333333333333,0.975,0.975,0.6,90.64102564102564,0.0063746015874007,0.0112492969189425,40,90
0,2,0.2,0.3,0.0,100000,1000,10,500,23,12,0,0.3428571428571428,1.0,1.0,0.5106382978723404,525.2,0.0113833209601583,0.0173224449393714,10,35
0,2,0.2,0.3,0.0,100000,1000,20,500,2,20,0,0.9090909090909092,1.0,1.0,0.9523809523809524,523.6,0.0004949882440292,0.0054448706843212,20,22
0,2,0.2,0.3,0.0,100000,1000,30,500,21,32,1,0.6037735849056604,0.9696969696969696,0.9666666666666668,0.7441860465116279,571.4137931034483,0.0034650606385611,0.0087451530401782,30,53
0,2,0.2,0.3,0.0,100000,1000,40,500,72,55,0,0.4330708661417323,1.0,1.0,0.6043956043956044,516.45,0.0089103397067013,0.0157168492048759,40,127
0,2,0.2,0.3,0.0,5000,0,10,500,11,10,0,0.4761904761904761,1.0,1.0,0.6451612903225806,68.8,0.1094527363184079,0.208955223880597,10,21
0,2,0.2,0.3,0.0,5000,0,20,500,11,21,0,0.65625,1.0,1.0,0.7924528301886793,53.35,0.054862842892768,0.1596009975062344,20,32
0,2,0.2,0.3,0.0,5000,0,30,500,98,33,0,0.2519083969465648,1.0,1.0,0.4024390243902439,26.466666666666665,0.3261231281198004,0.4359400998336106,30,131
0,2,0.2,0.3,0.0,5000,0,40,500,470,152,0,0.2443729903536977,1.0,1.0,0.3927648578811369,49.625,1.1735330836454432,1.5530586766541823,40,622
0,2,0.2,0.3,0.0,5000,1000,10,500,5,16,0,0.7619047619047619,1.0,1.0,0.8648648648648648,534.8,0.0414937759336099,0.1742738589211618,10,21
0,2,0.2,0.3,0.0,5000,1000,20,500,20,35,0,0.6363636363636364,1.0,1.0,0.7777777777777778,480.0,0.0831600831600831,0.2286902286902286,20,55
0,2,0.2,0.3,0.0,5000,1000,30,500,39,53,0,0.5760869565217391,1.0,1.0,0.7310344827586206,465.03333333333336,0.1081830790568654,0.2552011095700416,30,92
0,2,0.2,0.3,0.0,5000,1000,40,500,20,60,0,0.75,1.0,1.0,0.8571428571428571,527.5,0.0416233090530697,0.1664932362122788,40,80
0,2,0.2,0.3,0.1,100000,0,10,500,1,10,0,0.9090909090909092,1.0,1.0,0.9523809523809524,124.0,0.0004998750312421,0.005498625343664,10,11
0,2,0.2,0.3,0.1,100000,0,20,500,1,20,0,0.9523809523809524,1.0,1.0,0.975609756097561,94.8,0.0002499687539057,0.0052493438320209,20,21
0,2,0.2,0.3,0.1,100000,0,30,500,1,30,0,0.967741935483871,1.0,1.0,0.9836065573770492,90.13333333333334,0.000166652778935,0.0051662361469877,30,31
0,2,0.2,0.3,0.1,100000,0,40,500,2,40,0,0.9523809523809524,1.0,1.0,0.975609756097561,93.2,0.0002499843759765,0.0052496718955065,40,42
0,2,0.2,0.3,0.1,100000,1000,10,500,3,4,6,0.5714285714285714,0.4,0.4,0.4705882352941176,543.25,0.0014847809948032,0.0034644889878742,10,7
0,2,0.2,0.3,0.1,100000,1000,20,500,85,25,0,0.2272727272727272,1.0,1.0,0.3703703703703703,538.25,0.0210370003712411,0.0272243534216062,20,110
0,2,0.2,0.3,0.1,100000,1000,30,500,7,30,0,0.8108108108108109,1.0,1.0,0.8955223880597014,539.8333333333334,0.0011550202128537,0.0061051068393696,30,37
0,2,0.2,0.3,0.1,100000,1000,40,500,18,40,0,0.6896551724137931,1.0,1.0,0.8163265306122449,531.575,0.0022275849266753,0.0071777736526205,40,58
0,2,0.2,0.3,0.1,5000,0,10,500,4,10,0,0.7142857142857143,1.0,1.0,0.8333333333333333,60.7,0.0398009950248756,0.1393034825870646,10,14
0,2,0.2,0.3,0.1,5000,0,20,500,11,20,0,0.6451612903225806,1.0,1.0,0.7843137254901961,61.6,0.054862842892768,0.1546134663341646,20,31
0,2,0.2,0.3,0.1,5000,0,30,500,15,30,0,0.6666666666666666,1.0,1.0,0.8,61.4,0.0499168053244592,0.1497504159733777,30,45
0,2,0.2,0.3,0.1,5000,0,40,500,49,41,0,0.4555555555555555,1.0,1.0,0.6259541984732825,57.125,0.1223470661672908,0.2247191011235955,40,90
0,2,0.2,0.3,0.1,5000,1000,10,500,2,13,0,0.8666666666666667,1.0,1.0,0.9285714285714286,550.0,0.0165975103734439,0.1244813278008298,10,15
0,2,0.2,0.3,0.1,5000,1000,20,500,21,36,0,0.631578947368421,1.0,1.0,0.7741935483870968,529.35,0.0873180873180873,0.237006237006237,20,57
0,2,0.2,0.3,0.1,5000,1000,30,500,81,68,0,0.4563758389261745,1.0,1.0,0.6267281105990784,446.3,0.2246879334257975,0.4133148404993065,30,149
0,2,0.2,0.3,0.1,5000,1000,40,500,53,77,0,0.5923076923076923,1.0,1.0,0.7439613526570048,481.2,0.1103017689906347,0.2705515088449531,40,130
0,3,0.01,0.05,0.0,100000,0,10,500,1,9,1,0.9,0.9,0.9,0.9,250.22222222222223,0.0004998750312421,0.0049987503124218,10,10
0,3,0.01,0.05,0.0,100000,0,20,500,2,18,2,0.9,0.9,0.9,0.9,249.77777777777777,0.0004999375078115,0.0049993750781152,20,20
0,3,0.01,0.05,0.0,100000,0,30,500,2,28,2,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333332,258.3928571428572,0.0003333055578701,0.0049995833680526,30,30
0,3,0.01,0.05,0.0,100000,0,40,500,39,0,40,0.0,0.0,0.0,0.0,,0.0048746953315417,0.0048746953315417,40,39
0,3,0.01,0.05,0.0,100000,1000,10,500,8,0,10,0.0,0.0,0.0,0.0,,0.003959415986142,0.003959415986142,10,8
0,3,0.01,0.05,0.0,100000,1000,20,500,15,2,18,0.1176470588235294,0.1,0.1,0.1081081081081081,1438.5,0.003712411830219,0.0042074000742482,20,17
0,3,0.01,0.05,0.0,100000,1000,30,500,11,0,30,0.0,0.0,0.0,0.0,,0.0018150317630558,0.0018150317630558,30,11
0,3,0.01,0.05,0.0,100000,1000,40,500,38,0,40,0.0,0.0,0.0,0.0,,0.0047026792896479,0.0047026792896479,40,38
0,3,0.01,0.05,0.0,5000,0,10,500,2,8,2,0.8,0.8,0.8,0.8000000000000002,310.0,0.0199004975124378,0.099502487562189,10,10
0,3,0.01,0.05,0.0,5000,0,20,500,3,17,3,0.85,0.85,0.85,0.85,318.5882352941176,0.0149625935162094,0.0997506234413965,20,20
0,3,0.01,0.05,0.0,5000,0,30,500,17,8,22,0.32,0.2666666666666666,0.2666666666666666,0.2909090909090909,321.875,0.0565723793677204,0.0831946755407653,30,25
0,3,0.01,0.05,0.0,5000,0,40,500,6,34,6,0.85,0.85,0.85,0.85,333.7058823529412,0.0149812734082397,0.0998751560549313,40,40
0,3,0.01,0.05,0.0,5000,1000,10,500,2,8,2,0.8,0.8,0.8,0.8000000000000002,932.0,0.0165975103734439,0.0829875518672199,10,10
0,3,0.01,0.05,0.0,5000,1000,20,500,12,8,12,0.4,0.4,0.4,0.4000000000000001,993.5,0.0498960498960499,0.0831600831600831,20,20
0,3,0.01,0.05,0.0,5000,1000,30,500,29,0,30,0.0,0.0,0.0,0.0,,0.0804438280166435,0.0804438280166435,30,29
0,3,0.01,0.05,0.0,5000,1000,40,500,40,0,40,0.0,0.0,0.0,0.0,,0.0832466181061394,0.0832466181061394,40,40
0,3,0.01,0.05,0.1,100000,0,10,500,3,6,4,0.6666666666666666,0.6,0.6,0.631578947368421,369.3333333333333,0.0014996250937265,0.0044988752811797,10,9
0,3,0.01,0.05,0.1,100000,0,20,500,0,0,20,0.0,0.0,0.0,0.0,,0.0,0.0,20,0
0,3,0.01,0.05,0.1,100000,0,30,500,12,19,11,0.6129032258064516,0.6333333333333333,0.6333333333333333,0.6229508196721313,321.0,0.001999833347221,0.0051662361469877,30,31
0,3,0.01,0.05,0.1,100000,0,40,500,0,0,40,0.0,0.0,0.0,0.0,,0.0,0.0,40,0
0,3,0.01,0.05,0.1,100000,1000,10,500,0,0,10,0.0,0.0,0.0,0.0,,0.0,0.0,10,0
0,3,0.01,0.05,0.1,100000,1000,20,500,15,0,20,0.0,0.0,0.0,0.0,,0.003712411830219,0.003712411830219,20,15
0,3,0.01,0.05,0.1,100000,1000,30,500,3,29,1,0.90625,0.9666666666666668,0.9666666666666668,0.935483870967742,1015.0689655172414,0.0004950086626515,0.005280092401617,30,32
0,3,0.01,0.05,0.1,100000,1000,40,500,2,39,1,0.951219512195122,0.975,0.975,0.9629629629629628,1014.5128205128206,0.0002475094362972,0.0050739434440938,40,41
0,3,0.01,0.05,0.1,5000,0,10,500,5,5,5,0.5,0.5,0.5,0.5,351.2,0.0497512437810945,0.099502487562189,10,10
0,3,0.01,0.05,0.1,5000,0,20,500,13,0,20,0.0,0.0,0.0,0.0,,0.0648379052369077,0.0648379052369077,20,13
0,3,0.01,0.05,0.1,5000,0,30,500,17,7,23,0.2916666666666667,0.2333333333333333,0.2333333333333333,0.2592592592592593,373.57142857142856,0.0565723793677204,0.0798668885191347,30,24
0,3,0.01,0.05,0.1,5000,0,40,500,6,1,39,0.1428571428571428,0.025,0.025,0.0425531914893617,192.0,0.0149812734082397,0.0174781523096129,40,7
0,3,0.01,0.05,0.1,5000,1000,10,500,3,8,2,0.7272727272727273,0.8,0.8,0.761904761904762,1091.0,0.0248962655601659,0.0912863070539419,10,11
0,3,0.01,0.05,0.1,5000,1000,20,500,20,1,19,0.0476190476190476,0.05,0.05,0.048780487804878,1382.0,0.0831600831600831,0.0873180873180873,20,21
0,3,0.01,0.05,0.1,5000,1000,30,500,205,35,12,0.1458333333333333,0.7446808510638298,0.6,0.2439024390243902,781.2777777777778,0.5686546463245492,0.6657420249653259,30,240
0,3,0.01,0.05,0.1,5000,1000,40,500,35,5,35,0.125,0.125,0.125,0.125,1000.6,0.072840790842872,0.0832466181061394,40,40
0,3,0.01,0.3,0.0,100000,0,10,500,0,10,0,1.0,1.0,1.0,1.0,44.0,0.0,0.0049987503124218,10,10
0,3,0.01,0.3,0.0,100000,0,20,500,139,20,0,0.1257861635220125,1.0,1.0,0.223463687150838,53.0,0.0347456567929008,0.0397450318710161,20,159
0,3,0.01,0.3,0.0,100000,0,30,500,35,22,8,0.3859649122807017,0.7333333333333333,0.7333333333333333,0.5057471264367815,69.36363636363636,0.0058328472627281,0.0094992083993,30,57
0,3,0.01,0.3,0.0,100000,0,40,500,267,45,0,0.1442307692307692,1.0,1.0,0.2521008403361344,46.4,0.0333729141928629,0.0389975626523342,40,312
0,3,0.01,0.3,0.0,100000,1000,10,500,2,10,0,0.8333333333333334,1.0,1.0,0.9090909090909092,743.9,0.0009898539965355,0.005939123979213,10,12
0,3,0.01,0.3,0.0,100000,1000,20,500,7,20,0,0.7407407407407407,1.0,1.0,0.851063829787234,547.15,0.0017324588541022,0.0066823412943942,20,27
0,3,0.01,0.3,0.0,100000,1000,30,500,18,30,0,0.625,1.0,1.0,0.7692307692307693,319.3666666666667,0.0029700519759095,0.0079201386024255,30,48
0,3,0.01,0.3,0.0,100000,1000,40,500,51,52,0,0.5048543689320388,1.0,1.0,0.6709677419354839,587.85,0.0063114906255801,0.0127467359693088,40,103
0,3,0.01,0.3,0.0,5000,0,10,500,7,10,0,0.5882352941176471,1.0,1.0,0.7407407407407407,37.6,0.0696517412935323,0.1691542288557214,10,17
0,3,0.01,0.3,0.0,5000,0,20,500,118,26,0,0.1805555555555555,1.0,1.0,0.3058823529411764,28.8,0.5885286783042394,0.7182044887780549,20,144
0,3,0.01,0.3,0.0,5000,0,30,500,21,32,0,0.6037735849056604,1.0,1.0,0.7529411764705882,37.66666666666666,0.0698835274542429,0.1763727121464226,30,53
0,3,0.01,0.3,0.0,5000,0,40,500,7,40,0,0.851063829787234,1.0,1.0,0.9195402298850576,45.775,0.0174781523096129,0.1173533083645443,40,47
0,3,0.01,0.3,0.0,5000,1000,10,500,8,13,0,0.6190476190476191,1.0,1.0,0.7647058823529412,480.4,0.0663900414937759,0.1742738589211618,10,21
0,3,0.01,0.3,0.0,5000,1000,20,500,15,25,0,0.625,1.0,1.0,0.7692307692307693,521.2,0.0623700623700623,0.1663201663201663,20,40
0,3,0.01,0.3,0.0,5000,1000,30,500,16,59,0,0.7866666666666666,1.0,1.0,0.8805970149253731,341.3333333333333,0.044382801664355,0.2080443828016643,30,75
0,3,0.01,0.3,0.0,5000,1000,40,500,39,67,0,0.6320754716981132,1.0,1.0,0.7745664739884393,508.375,0.0811654526534859,0.2206035379812695,40,106
0,3,0.01,0.3,0.1,100000,0,10,500,0,10,0,1.0,1.0,1.0,1.0,47.2,0.0,0.0049987503124218,10,10
0,3,0.01,0.3,0.1,100000,0,20,500,0,15,5,1.0,0.75,0.75,0.8571428571428571,60.2,0.0,0.0037495313085864,20,15
0,3,0.01,0.3,0.1,100000,0,30,500,32,31,0,0.492063492063492,1.0,1.0,0.6595744680851063,51.0,0.0053328889259228,0.0104991250729105,30,63
0,3,0.01,0.3,0.1,100000,0,40,500,1,40,0,0.975609756097561,1.0,1.0,0.9876543209876544,56.0,0.0001249921879882,0.0051246797075182,40,41
0,3,0.01,0.3,0.1,100000,1000,10,500,9,1,9,0.1,0.1,0.1,0.1,678.0,0.0044543429844097,0.0049492699826775,10,10
0,3,0.01,0.3,0.1,100000,1000,20,500,27,20,0,0.425531914893617,1.0,1.0,0.5970149253731344,739.95,0.0066823412943942,0.0116322237346863,20,47
0,3,0.01,0.3,0.1,100000,1000,30,500,7,30,0,0.8108108108108109,1.0,1.0,0.8955223880597014,349.06666666666666,0.0011550202128537,0.0061051068393696,30,37
0,3,0.01,0.3,0.1,100000,1000,40,500,87,74,0,0.4596273291925465,1.0,1.0,0.6297872340425532,345.225,0.0107666604789307,0.0199245096219293,40,161
0,3,0.01,0.3,0.1,5000,0,10,500,11,11,0,0.5,1.0,1.0,0.6666666666666666,45.0,0.1094527363184079,0.2189054726368159,10,22
0,3,0.01,0.3,0.1,5000,0,20,500,8,21,0,0.7241379310344828,1.0,1.0,0.8400000000000001,57.0,0.0399002493765586,0.1446384039900249,20,29
0,3,0.01,0.3,0.1,5000,0,30,500,23,31,0,0.5740740740740741,1.0,1.0,0.7294117647058824,49.93333333333333,0.0765391014975041,0.1797004991680532,30,54
0,3,0.01,0.3,0.1,5000,0,40,500,230,50,0,0.1785714285714285,1.0,1.0,0.303030303030303,56.825,0.5742821473158553,0.6991260923845193,40,280
0,3,0.01,0.3,0.1,5000,1000,10,500,7,19,0,0.7307692307692307,1.0,1.0,0.8444444444444443,397.8,0.0580912863070539,0.2157676348547718,10,26
0,3,0.01,0.3,0.1,5000,1000,20,500,23,31,0,0.5740740740740741,1.0,1.0,0.7294117647058824,518.4,0.0956340956340956,0.2245322245322245,20,54
0,3,0.01,0.3,0.1,5000,1000,30,500,342,195,0,0.3631284916201117,1.0,1.0,0.5327868852459016,477.26666666666665,0.9486823855755894,1.4895977808599168,30,537
