,Seed,Low error rate,Magnitude of change,Noise level,Stable concept duration,Duration of change,Drifts,Valid Delay,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
0,2,0.01,0.3,0.0,100000,0,20,500,17,20,0,0.5405405405405406,1.0,1.0,0.7017543859649124,48.5,0.0042494688163979,0.0092488438945131,20,37
0,2,0.01,0.3,0.0,100000,0,30,500,1,30,0,0.967741935483871,1.0,1.0,0.9836065573770492,48.9,0.000166652778935,0.0051662361469877,30,31
0,2,0.01,0.3,0.0,100000,0,40,500,27,40,0,0.5970149253731343,1.0,1.0,0.7476635514018691,48.6,0.0033747890756827,0.0083744765952128,40,67
0,2,0.01,0.3,0.0,100000,1000,10,500,12,10,0,0.4545454545454545,1.0,1.0,0.625,314.6,0.005939123979213,0.0108883939618906,10,22
0,2,0.01,0.3,0.0,100000,1000,20,500,0,0,20,0.0,0.0,0.0,0.0,,0.0,0.0,20,0
0,2,0.01,0.3,0.0,100000,1000,30,500,26,30,0,0.5357142857142857,1.0,1.0,0.6976744186046512,299.8333333333333,0.0042900750763138,0.0092401617028298,30,56
0,2,0.01,0.3,0.0,100000,1000,40,500,29,40,0,0.5797101449275363,1.0,1.0,0.7339449541284404,587.05,0.0035888868263102,0.0085390755522554,40,69
0,2,0.01,0.3,0.0,5000,0,10,500,6,10,0,0.625,1.0,1.0,0.7692307692307693,36.7,0.0597014925373134,0.1592039800995024,10,16
0,2,0.01,0.3,0.0,5000,0,20,500,19,21,0,0.525,1.0,1.0,0.6885245901639345,31.95,0.0947630922693266,0.199501246882793,20,40
0,2,0.01,0.3,0.0,5000,0,30,500,13,30,0,0.6976744186046512,1.0,1.0,0.8219178082191781,42.2,0.043261231281198,0.1430948419301164,30,43
0,2,0.01,0.3,0.0,5000,0,40,500,17,40,0,0.7017543859649122,1.0,1.0,0.8247422680412371,43.075,0.0424469413233458,0.1423220973782771,40,57
0,2,0.01,0.3,0.0,5000,1000,10,500,11,13,0,0.5416666666666666,1.0,1.0,0.7027027027027027,443.9,0.0912863070539419,0.1991701244813278,10,24
0,2,0.01,0.3,0.0,5000,1000,20,500,18,26,0,0.5909090909090909,1.0,1.0,0.7428571428571429,522.05,0.0748440748440748,0.1829521829521829,20,44
0,2,0.01,0.3,0.0,5000,1000,30,500,19,41,0,0.6833333333333333,1.0,1.0,0.8118811881188119,479.6,0.0527045769764216,0.1664355062413314,30,60
0,2,0.01,0.3,0.0,5000,1000,40,500,25,56,0,0.691358024691358,1.0,1.0,0.8175182481751825,491.45,0.0520291363163371,0.1685744016649323,40,81
0,2,0.01,0.3,0.1,100000,0,10,500,1,10,0,0.9090909090909092,1.0,1.0,0.9523809523809524,80.3,0.0004998750312421,0.005498625343664,10,11
0,2,0.01,0.3,0.1,100000,0,20,500,1,20,0,0.9523809523809524,1.0,1.0,0.975609756097561,58.65,0.0002499687539057,0.0052493438320209,20,21
0,2,0.01,0.3,0.1,100000,0,30,500,2,30,0,0.9375,1.0,1.0,0.967741935483871,54.16666666666666,0.0003333055578701,0.0053328889259228,30,32
0,2,0.01,0.3,0.1,100000,0,40,500,1,39,1,0.975,0.975,0.975,0.975,59.92307692307692,0.0001249921879882,0.00499968751953,40,40
0,2,0.01,0.3,0.1,100000,1000,10,500,0,6,4,1.0,0.6,0.6,0.7499999999999999,760.8333333333334,0.0,0.0029695619896065,10,6
0,2,0.01,0.3,0.1,100000,1000,20,500,28,24,0,0.4615384615384615,1.0,1.0,0.631578947368421,578.65,0.0069298354164088,0.0128696943447593,20,52
0,2,0.01,0.3,0.1,100000,1000,30,500,9,30,0,0.7692307692307693,1.0,1.0,0.8695652173913044,614.1,0.0014850259879547,0.0064351126144707,30,39
0,2,0.01,0.3,0.1,100000,1000,40,500,21,18,22,0.4615384615384615,0.45,0.45,0.4556962025316455,680.3333333333334,0.0025988490811212,0.0048264340077965,40,39
0,2,0.01,0.3,0.1,5000,0,10,500,0,12,0,1.0,1.0,1.0,1.0,52.4,0.0,0.1194029850746268,10,12
0,2,0.01,0.3,0.1,5000,0,20,500,6,20,0,0.7692307692307693,1.0,1.0,0.8695652173913044,53.1,0.0299251870324189,0.1296758104738154,20,26
0,2,0.01,0.3,0.1,5000,0,30,500,9,32,0,0.7804878048780488,1.0,1.0,0.8767123287671234,46.266666666666666,0.0299500831946755,0.1364392678868552,30,41
0,2,0.01,0.3,0.1,5000,0,40,500,16,45,0,0.7377049180327869,1.0,1.0,0.8490566037735848,49.575,0.0399500624219725,0.1523096129837703,40,61
0,2,0.01,0.3,0.1,5000,1000,10,500,9,15,0,0.625,1.0,1.0,0.7692307692307693,529.4,0.0746887966804979,0.1991701244813278,10,24
0,2,0.01,0.3,0.1,5000,1000,20,500,14,25,0,0.6410256410256411,1.0,1.0,0.7812500000000001,573.75,0.0582120582120582,0.1621621621621621,20,39
0,2,0.01,0.3,0.1,5000,1000,30,500,15,31,0,0.6739130434782609,1.0,1.0,0.8051948051948052,825.9333333333333,0.0416088765603328,0.1276005547850208,30,46
0,2,0.01,0.3,0.1,5000,1000,40,500,43,63,0,0.5943396226415094,1.0,1.0,0.7455621301775148,521.275,0.0894901144640998,0.2206035379812695,40,106
0,2,0.2,0.05,0.0,100000,0,10,500,81,0,10,0.0,0.0,0.0,0.0,,0.0404898775306173,0.0404898775306173,10,81
0,2,0.2,0.05,0.0,100000,0,20,500,18,1,19,0.0526315789473684,0.05,0.05,0.0512820512820512,380.0,0.0044994375703037,0.0047494063242094,20,19
0,2,0.2,0.05,0.0,100000,0,30,500,25,1,29,0.0384615384615384,0.0333333333333333,0.0333333333333333,0.0357142857142857,496.0,0.0041663194733772,0.0043329722523123,30,26
0,2,0.2,0.05,0.0,100000,0,40,500,170,3,37,0.0173410404624277,0.075,0.075,0.028169014084507,327.0,0.0212486719580026,0.0216236485219673,40,173
0,2,0.2,0.05,0.0,100000,1000,10,500,9,1,9,0.1,0.1,0.1,0.1,1130.0,0.0044543429844097,0.0049492699826775,10,10
0,2,0.2,0.05,0.0,100000,1000,20,500,14,6,14,0.3,0.3,0.3,0.3,1255.6666666666667,0.0034649177082044,0.004949882440292,20,20
0,2,0.2,0.05,0.0,100000,1000,30,500,29,8,22,0.2162162162162162,0.2666666666666666,0.2666666666666666,0.2388059701492537,1262.5,0.0047850837389654,0.0061051068393696,30,37
0,2,0.2,0.05,0.0,100000,1000,40,500,37,10,30,0.2127659574468085,0.25,0.25,0.2298850574712644,1259.8,0.0045789245714992,0.0058164717529855,40,47
0,2,0.2,0.05,0.0,5000,0,10,500,14,1,9,0.0666666666666666,0.1,0.1,0.08,85.0,0.1393034825870646,0.1492537313432836,10,15
0,2,0.2,0.05,0.0,5000,0,20,500,29,2,18,0.064516129032258,0.1,0.1,0.0784313725490196,78.0,0.1446384039900249,0.1546134663341646,20,31
0,2,0.2,0.05,0.0,5000,0,30,500,33,2,28,0.0571428571428571,0.0666666666666666,0.0666666666666666,0.0615384615384615,239.0,0.1098169717138103,0.1164725457570715,30,35
0,2,0.2,0.05,0.0,5000,0,40,500,35,2,38,0.054054054054054,0.05,0.05,0.0519480519480519,283.5,0.0873907615480649,0.0923845193508114,40,37
0,2,0.2,0.05,0.0,5000,1000,10,500,12,1,9,0.0769230769230769,0.1,0.1,0.0869565217391304,1232.0,0.0995850622406639,0.1078838174273859,10,13
0,2,0.2,0.05,0.0,5000,1000,20,500,18,1,19,0.0526315789473684,0.05,0.05,0.0512820512820512,1232.0,0.0748440748440748,0.079002079002079,20,19
0,2,0.2,0.05,0.0,5000,1000,30,500,26,1,29,0.037037037037037,0.0333333333333333,0.0333333333333333,0.0350877192982456,1433.0,0.0721220527045769,0.0748959778085991,30,27
0,2,0.2,0.05,0.0,5000,1000,40,500,38,4,36,0.0952380952380952,0.1,0.1,0.0975609756097561,1118.75,0.0790842872008324,0.0874089490114464,40,42
0,2,0.2,0.05,0.1,100000,0,10,500,9,0,10,0.0,0.0,0.0,0.0,,0.0044988752811797,0.0044988752811797,10,9
0,2,0.2,0.05,0.1,100000,0,20,500,18,0,20,0.0,0.0,0.0,0.0,,0.0044994375703037,0.0044994375703037,20,18
0,2,0.2,0.05,0.1,100000,0,30,500,30,0,30,0.0,0.0,0.0,0.0,,0.0049995833680526,0.0049995833680526,30,30
0,2,0.2,0.05,0.1,100000,0,40,500,40,0,40,0.0,0.0,0.0,0.0,,0.00499968751953,0.00499968751953,40,40
0,2,0.2,0.05,0.1,100000,1000,10,500,7,0,10,0.0,0.0,0.0,0.0,,0.0034644889878742,0.0034644889878742,10,7
0,2,0.2,0.05,0.1,100000,1000,20,500,46,7,13,0.1320754716981132,0.35,0.35,0.1917808219178082,1152.857142857143,0.0113847296126717,0.0131171884667739,20,53
0,2,0.2,0.05,0.1,100000,1000,30,500,21,8,22,0.2758620689655172,0.2666666666666666,0.2666666666666666,0.2711864406779661,1260.5,0.0034650606385611,0.0047850837389654,30,29
0,2,0.2,0.05,0.1,100000,1000,40,500,36,11,29,0.2340425531914893,0.275,0.275,0.2528735632183908,1292.0,0.0044551698533506,0.0058164717529855,40,47
0,2,0.2,0.05,0.1,5000,0,10,500,7,1,9,0.125,0.1,0.1,0.1111111111111111,491.0,0.0696517412935323,0.0796019900497512,10,8
0,2,0.2,0.05,0.1,5000,0,20,500,15,4,16,0.2105263157894736,0.2,0.2,0.2051282051282051,239.0,0.0748129675810473,0.0947630922693266,20,19
0,2,0.2,0.05,0.1,5000,0,30,500,27,3,27,0.1,0.1,0.1,0.1,387.3333333333333,0.0898502495840266,0.0998336106489184,30,30
0,2,0.2,0.05,0.1,5000,0,40,500,36,4,36,0.1,0.1,0.1,0.1,301.25,0.0898876404494382,0.0998751560549313,40,40
0,2,0.2,0.05,0.1,5000,1000,10,500,16,5,6,0.238095238095238,0.4545454545454545,0.4,0.3124999999999999,705.75,0.1327800829875518,0.1742738589211618,10,21
0,2,0.2,0.05,0.1,5000,1000,20,500,21,4,16,0.16,0.2,0.2,0.1777777777777777,1266.0,0.0873180873180873,0.1039501039501039,20,25
0,2,0.2,0.05,0.1,5000,1000,30,500,32,3,27,0.0857142857142857,0.1,0.1,0.0923076923076923,1386.3333333333333,0.0887656033287101,0.0970873786407767,30,35
0,2,0.2,0.05,0.1,5000,1000,40,500,41,6,34,0.1276595744680851,0.15,0.15,0.1379310344827586,1268.1666666666667,0.0853277835587929,0.0978147762747138,40,47
0,2,0.2,0.3,0.0,100000,0,10,500,76,12,0,0.1363636363636363,1.0,1.0,0.24,100.3,0.0379905023744064,0.0439890027493126,10,88
0,2,0.2,0.3,0.0,100000,0,20,500,1,20,0,0.9523809523809524,1.0,1.0,0.975609756097561,89.0,0.0002499687539057,0.0052493438320209,20,21
0,2,0.2,0.3,0.0,100000,0,30,500,2,30,0,0.9375,1.0,1.0,0.967741935483871,83.33333333333333,0.0003333055578701,0.0053328889259228,30,32
0,2,0.2,0.3,0.0,100000,0,40,500,53,40,0,0.4301075268817204,1.0,1.0,0.6015037593984962,85.375,0.0066245859633772,0.0116242734829073,40,93
0,2,0.2,0.3,0.0,100000,1000,10,500,4,10,0,0.7142857142857143,1.0,1.0,0.8333333333333333,559.3,0.001979707993071,0.0069289779757485,10,14
0,2,0.2,0.3,0.0,100000,1000,20,500,0,0,20,0.0,0.0,0.0,0.0,,0.0,0.0,20,0
0,2,0.2,0.3,0.0,100000,1000,30,500,22,35,0,0.6140350877192983,1.0,1.0,0.7608695652173912,521.9333333333333,0.0036300635261117,0.0094051645903803,30,57
0,2,0.2,0.3,0.0,100000,1000,40,500,45,39,2,0.4642857142857143,0.951219512195122,0.95,0.6239999999999999,628.8684210526316,0.0055689623166883,0.0103953963244848,40,84
0,2,0.2,0.3,0.0,5000,0,10,500,5,10,0,0.6666666666666666,1.0,1.0,0.8,74.1,0.0497512437810945,0.1492537313432836,10,15
0,2,0.2,0.3,0.0,5000,0,20,500,13,21,0,0.6176470588235294,1.0,1.0,0.7636363636363637,53.35,0.0648379052369077,0.169576059850374,20,34
0,2,0.2,0.3,0.0,5000,0,30,500,11,30,0,0.7317073170731707,1.0,1.0,0.8450704225352113,59.333333333333336,0.0366056572379367,0.1364392678868552,30,41
0,2,0.2,0.3,0.0,5000,0,40,500,17,40,0,0.7017543859649122,1.0,1.0,0.8247422680412371,59.525,0.0424469413233458,0.1423220973782771,40,57
0,2,0.2,0.3,0.0,5000,1000,10,500,5,16,0,0.7619047619047619,1.0,1.0,0.8648648648648648,534.8,0.0414937759336099,0.1742738589211618,10,21
0,2,0.2,0.3,0.0,5000,1000,20,500,18,30,0,0.625,1.0,1.0,0.7692307692307693,518.35,0.0748440748440748,0.1995841995841996,20,48
0,2,0.2,0.3,0.0,5000,1000,30,500,12,30,0,0.7142857142857143,1.0,1.0,0.8333333333333333,564.6333333333333,0.0332871012482662,0.116504854368932,30,42
0,2,0.2,0.3,0.0,5000,1000,40,500,19,62,0,0.7654320987654321,1.0,1.0,0.8671328671328672,524.05,0.0395421436004162,0.1685744016649323,40,81
0,2,0.2,0.3,0.1,100000,0,10,500,1,10,0,0.9090909090909092,1.0,1.0,0.9523809523809524,96.4,0.0004998750312421,0.005498625343664,10,11
0,2,0.2,0.3,0.1,100000,0,20,500,314,17,3,0.0513595166163142,0.85,0.85,0.0968660968660968,58.11764705882353,0.0784901887264092,0.0827396575428071,20,331
0,2,0.2,0.3,0.1,100000,0,30,500,1,30,0,0.967741935483871,1.0,1.0,0.9836065573770492,91.66666666666669,0.000166652778935,0.0051662361469877,30,31
0,2,0.2,0.3,0.1,100000,0,40,500,2,40,0,0.9523809523809524,1.0,1.0,0.975609756097561,90.6,0.0002499843759765,0.0052496718955065,40,42
0,2,0.2,0.3,0.1,100000,1000,10,500,1,7,3,0.875,0.7,0.7,0.7777777777777777,566.0,0.0004949269982677,0.003959415986142,10,8
0,2,0.2,0.3,0.1,100000,1000,20,500,88,24,0,0.2142857142857142,1.0,1.0,0.3529411764705882,539.55,0.0217794827372849,0.0277193416656354,20,112
0,2,0.2,0.3,0.1,100000,1000,30,500,13,30,0,0.6976744186046512,1.0,1.0,0.8219178082191781,562.7666666666667,0.0021450375381569,0.0070951241646728,30,43
0,2,0.2,0.3,0.1,100000,1000,40,500,30,40,0,0.5714285714285714,1.0,1.0,0.7272727272727273,562.725,0.0037126415444588,0.008662830270404,40,70
0,2,0.2,0.3,0.1,5000,0,10,500,1,10,0,0.9090909090909092,1.0,1.0,0.9523809523809524,96.8,0.0099502487562189,0.1094527363184079,10,11
0,2,0.2,0.3,0.1,5000,0,20,500,11,20,0,0.6451612903225806,1.0,1.0,0.7843137254901961,62.75,0.054862842892768,0.1546134663341646,20,31
0,2,0.2,0.3,0.1,5000,0,30,500,6,30,0,0.8333333333333334,1.0,1.0,0.9090909090909092,68.33333333333333,0.0199667221297836,0.1198003327787021,30,36
0,2,0.2,0.3,0.1,5000,0,40,500,37,41,0,0.5256410256410257,1.0,1.0,0.689075630252101,58.0,0.0923845193508114,0.1947565543071161,40,78
0,2,0.2,0.3,0.1,5000,1000,10,500,10,15,0,0.6,1.0,1.0,0.7499999999999999,539.1,0.0829875518672199,0.2074688796680497,10,25
0,2,0.2,0.3,0.1,5000,1000,20,500,8,29,0,0.7837837837837838,1.0,1.0,0.8787878787878788,567.55,0.0332640332640332,0.1538461538461538,20,37
0,2,0.2,0.3,0.1,5000,1000,30,500,17,43,0,0.7166666666666667,1.0,1.0,0.8349514563106796,544.6,0.0471567267683772,0.1664355062413314,30,60
0,2,0.2,0.3,0.1,5000,1000,40,500,144,102,0,0.4146341463414634,1.0,1.0,0.5862068965517241,420.0,0.2996878251821019,0.5119667013527576,40,246
0,3,0.01,0.05,0.0,100000,0,10,500,1,9,1,0.9,0.9,0.9,0.9,250.22222222222223,0.0004998750312421,0.0049987503124218,10,10
0,3,0.01,0.05,0.0,100000,0,20,500,2,18,2,0.9,0.9,0.9,0.9,249.77777777777777,0.0004999375078115,0.0049993750781152,20,20
0,3,0.01,0.05,0.0,100000,0,30,500,1,29,1,0.9666666666666668,0.9666666666666668,0.9666666666666668,0.9666666666666668,257.7931034482759,0.000166652778935,0.0049995833680526,30,30
0,3,0.01,0.05,0.0,100000,0,40,500,0,0,40,0.0,0.0,0.0,0.0,,0.0,0.0,40,0
0,3,0.01,0.05,0.0,100000,1000,10,500,0,10,0,1.0,1.0,1.0,1.0,828.0,0.0,0.0049492699826775,10,10
0,3,0.01,0.05,0.0,100000,1000,20,500,16,2,18,0.1111111111111111,0.1,0.1,0.1052631578947368,1438.5,0.0039599059522336,0.0044548941962628,20,18
0,3,0.01,0.05,0.0,100000,1000,30,500,2,30,0,0.9375,1.0,1.0,0.967741935483871,855.4,0.000330005775101,0.005280092401617,30,32
0,3,0.01,0.05,0.0,100000,1000,40,500,39,0,40,0.0,0.0,0.0,0.0,,0.0048264340077965,0.0048264340077965,40,39
0,3,0.01,0.05,0.0,5000,0,10,500,5,0,10,0.0,0.0,0.0,0.0,,0.0497512437810945,0.0497512437810945,10,5
0,3,0.01,0.05,0.0,5000,0,20,500,5,16,4,0.7619047619047619,0.8,0.8,0.7804878048780488,294.0,0.0249376558603491,0.1047381546134663,20,21
0,3,0.01,0.05,0.0,5000,0,30,500,5,25,5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,337.52,0.016638935108153,0.0998336106489184,30,30
0,3,0.01,0.05,0.0,5000,0,40,500,6,34,6,0.85,0.85,0.85,0.85,326.7058823529412,0.0149812734082397,0.0998751560549313,40,40
0,3,0.01,0.05,0.0,5000,1000,10,500,1,9,1,0.9,0.9,0.9,0.9,970.2222222222222,0.0082987551867219,0.0829875518672199,10,10
0,3,0.01,0.05,0.0,5000,1000,20,500,18,0,20,0.0,0.0,0.0,0.0,,0.0748440748440748,0.0748440748440748,20,18
0,3,0.01,0.05,0.0,5000,1000,30,500,28,0,30,0.0,0.0,0.0,0.0,,0.0776699029126213,0.0776699029126213,30,28
0,3,0.01,0.05,0.0,5000,1000,40,500,39,0,40,0.0,0.0,0.0,0.0,,0.0811654526534859,0.0811654526534859,40,39
0,3,0.01,0.05,0.1,100000,0,10,500,3,6,4,0.6666666666666666,0.6,0.6,0.631578947368421,369.3333333333333,0.0014996250937265,0.0044988752811797,10,9
0,3,0.01,0.05,0.1,100000,0,20,500,10,10,10,0.5,0.5,0.5,0.5,318.4,0.0024996875390576,0.0049993750781152,20,20
0,3,0.01,0.05,0.1,100000,0,30,500,9,21,9,0.7,0.7,0.7,0.7,337.7142857142857,0.0014998750104157,0.0049995833680526,30,30
0,3,0.01,0.05,0.1,100000,0,40,500,13,27,13,0.675,0.675,0.675,0.675,357.3333333333333,0.0016248984438472,0.00499968751953,40,40
0,3,0.01,0.05,0.1,100000,1000,10,500,0,0,10,0.0,0.0,0.0,0.0,,0.0,0.0,10,0
0,3,0.01,0.05,0.1,100000,1000,20,500,0,0,20,0.0,0.0,0.0,0.0,,0.0,0.0,20,0
0,3,0.01,0.05,0.1,100000,1000,30,500,1,30,0,0.967741935483871,1.0,1.0,0.9836065573770492,1006.8666666666668,0.0001650028875505,0.0051150895140664,30,31
0,3,0.01,0.05,0.1,100000,1000,40,500,2,40,0,0.9523809523809524,1.0,1.0,0.975609756097561,1011.525,0.0002475094362972,0.0051976981622424,40,42
0,3,0.01,0.05,0.1,5000,0,10,500,4,0,10,0.0,0.0,0.0,0.0,,0.0398009950248756,0.0398009950248756,10,4
0,3,0.01,0.05,0.1,5000,0,20,500,13,0,20,0.0,0.0,0.0,0.0,,0.0648379052369077,0.0648379052369077,20,13
0,3,0.01,0.05,0.1,5000,0,30,500,18,12,18,0.4,0.4,0.4,0.4000000000000001,370.3333333333333,0.059900166389351,0.0998336106489184,30,30
0,3,0.01,0.05,0.1,5000,0,40,500,0,0,40,0.0,0.0,0.0,0.0,,0.0,0.0,40,0
0,3,0.01,0.05,0.1,5000,1000,10,500,8,0,10,0.0,0.0,0.0,0.0,,0.0663900414937759,0.0663900414937759,10,8
0,3,0.01,0.05,0.1,5000,1000,20,500,19,0,20,0.0,0.0,0.0,0.0,,0.079002079002079,0.079002079002079,20,19
0,3,0.01,0.05,0.1,5000,1000,30,500,14,1,29,0.0666666666666666,0.0333333333333333,0.0333333333333333,0.0444444444444444,1379.0,0.0388349514563106,0.0416088765603328,30,15
0,3,0.01,0.05,0.1,5000,1000,40,500,39,0,40,0.0,0.0,0.0,0.0,,0.0811654526534859,0.0811654526534859,40,39
0,3,0.01,0.3,0.0,100000,0,10,500,0,10,0,1.0,1.0,1.0,1.0,44.0,0.0,0.0049987503124218,10,10
0,3,0.01,0.3,0.0,100000,0,20,500,248,20,0,0.0746268656716417,1.0,1.0,0.1388888888888888,44.6,0.0619922509686289,0.0669916260467441,20,268
0,3,0.01,0.3,0.0,100000,0,30,500,6,24,6,0.8,0.8,0.8,0.8000000000000002,46.625,0.0009999166736105,0.0049995833680526,30,30
0,3,0.01,0.3,0.0,100000,0,40,500,416,44,0,0.0956521739130434,1.0,1.0,0.1746031746031746,42.45,0.0519967502031123,0.0574964064745953,40,460
0,3,0.01,0.3,0.0,100000,1000,10,500,8,10,0,0.5555555555555556,1.0,1.0,0.7142857142857143,310.0,0.003959415986142,0.0089086859688195,10,18
0,3,0.01,0.3,0.0,100000,1000,20,500,15,20,0,0.5714285714285714,1.0,1.0,0.7272727272727273,321.95,0.003712411830219,0.008662294270511,20,35
0,3,0.01,0.3,0.0,100000,1000,30,500,44,58,0,0.5686274509803921,1.0,1.0,0.725,322.3666666666667,0.0072601270522234,0.0168302945301542,30,102
0,3,0.01,0.3,0.0,100000,1000,40,500,3,40,0,0.9302325581395348,1.0,1.0,0.963855421686747,587.875,0.0003712641544458,0.005321452880391,40,43
0,3,0.01,0.3,0.0,5000,0,10,500,7,10,0,0.5882352941176471,1.0,1.0,0.7407407407407407,38.7,0.0696517412935323,0.1691542288557214,10,17
0,3,0.01,0.3,0.0,5000,0,20,500,11,21,0,0.65625,1.0,1.0,0.7924528301886793,31.45,0.054862842892768,0.1596009975062344,20,32
0,3,0.01,0.3,0.0,5000,0,30,500,7,30,0,0.8108108108108109,1.0,1.0,0.8955223880597014,37.9,0.0232945091514143,0.1231281198003327,30,37
0,3,0.01,0.3,0.0,5000,0,40,500,60,44,0,0.4230769230769231,1.0,1.0,0.5945945945945945,60.225,0.149812734082397,0.2596754057428214,40,104
0,3,0.01,0.3,0.0,5000,1000,10,500,3,19,0,0.8636363636363636,1.0,1.0,0.9268292682926828,327.4,0.0248962655601659,0.1825726141078838,10,22
0,3,0.01,0.3,0.0,5000,1000,20,500,11,25,0,0.6944444444444444,1.0,1.0,0.819672131147541,739.35,0.0457380457380457,0.1496881496881497,20,36
0,3,0.01,0.3,0.0,5000,1000,30,500,29,43,0,0.5972222222222222,1.0,1.0,0.7478260869565216,494.56666666666666,0.0804438280166435,0.1997226074895978,30,72
0,3,0.01,0.3,0.0,5000,1000,40,500,230,87,0,0.2744479495268139,1.0,1.0,0.4306930693069307,522.9,0.4786680541103018,0.6597294484911551,40,317
0,3,0.01,0.3,0.1,100000,0,10,500,12,10,0,0.4545454545454545,1.0,1.0,0.625,53.7,0.0059985003749062,0.0109972506873281,10,22
0,3,0.01,0.3,0.1,100000,0,20,500,3,18,2,0.8571428571428571,0.9,0.9,0.8780487804878048,53.0,0.0007499062617172,0.0052493438320209,20,21
0,3,0.01,0.3,0.1,100000,0,30,500,32,31,0,0.492063492063492,1.0,1.0,0.6595744680851063,52.4,0.0053328889259228,0.0104991250729105,30,63
0,3,0.01,0.3,0.1,100000,0,40,500,1,40,0,0.975609756097561,1.0,1.0,0.9876543209876544,52.0,0.0001249921879882,0.0051246797075182,40,41
0,3,0.01,0.3,0.1,100000,1000,10,500,2,10,0,0.8333333333333334,1.0,1.0,0.9090909090909092,862.0,0.0009898539965355,0.005939123979213,10,12
0,3,0.01,0.3,0.1,100000,1000,20,500,28,37,0,0.5692307692307692,1.0,1.0,0.7254901960784313,352.15,0.0069298354164088,0.0160871179309491,20,65
0,3,0.01,0.3,0.1,100000,1000,30,500,22,30,0,0.5769230769230769,1.0,1.0,0.7317073170731707,345.3,0.0036300635261117,0.0085801501526276,30,52
0,3,0.01,0.3,0.1,100000,1000,40,500,114,74,0,0.3936170212765957,1.0,1.0,0.5648854961832062,343.475,0.0141080378689437,0.0232658870119423,40,188
0,3,0.01,0.3,0.1,5000,0,10,500,6,11,0,0.6470588235294118,1.0,1.0,0.7857142857142858,67.9,0.0597014925373134,0.1691542288557214,10,17
0,3,0.01,0.3,0.1,5000,0,20,500,10,21,0,0.6774193548387096,1.0,1.0,0.8076923076923077,43.2,0.0498753117206982,0.1546134663341646,20,31
0,3,0.01,0.3,0.1,5000,0,30,500,167,38,0,0.1853658536585365,1.0,1.0,0.3127572016460905,45.56666666666667,0.5557404326123129,0.6821963394342762,30,205
0,3,0.01,0.3,0.1,5000,0,40,500,3,42,0,0.9333333333333332,1.0,1.0,0.9655172413793104,52.525,0.0074906367041198,0.1123595505617977,40,45
0,3,0.01,0.3,0.1,5000,1000,10,500,8,13,0,0.6190476190476191,1.0,1.0,0.7647058823529412,535.3,0.0663900414937759,0.1742738589211618,10,21
0,3,0.01,0.3,0.1,5000,1000,20,500,19,38,0,0.6666666666666666,1.0,1.0,0.8,402.25,0.079002079002079,0.237006237006237,20,57
0,3,0.01,0.3,0.1,5000,1000,30,500,10,41,0,0.803921568627451,1.0,1.0,0.891304347826087,523.6333333333333,0.0277392510402219,0.1414701803051317,30,51
0,3,0.01,0.3,0.1,5000,1000,40,500,36,57,0,0.6129032258064516,1.0,1.0,0.76,524.95,0.0749219562955254,0.1935483870967742,40,93
0,3,0.2,0.05,0.0,100000,0,10,500,10,0,10,0.0,0.0,0.0,0.0,,0.0049987503124218,0.0049987503124218,10,10
0,3,0.2,0.05,0.0,100000,0,20,500,21,0,20,0.0,0.0,0.0,0.0,,0.0052493438320209,0.0052493438320209,20,21
0,3,0.2,0.05,0.0,100000,0,30,500,28,0,30,0.0,0.0,0.0,0.0,,0.0046662778101824,0.0046662778101824,30,28
0,3,0.2,0.05,0.0,100000,0,40,500,39,0,40,0.0,0.0,0.0,0.0,,0.0048746953315417,0.0048746953315417,40,39
0,3,0.2,0.05,0.0,100000,1000,10,500,7,3,7,0.3,0.3,0.3,0.3,1228.6666666666667,0.0034644889878742,0.0049492699826775,10,10
0,3,0.2,0.05,0.0,100000,1000,20,500,16,4,16,0.2,0.2,0.2,0.2,1255.5,0.0039599059522336,0.004949882440292,20,20
0,3,0.2,0.05,0.0,100000,1000,30,500,26,5,25,0.1612903225806451,0.1666666666666666,0.1666666666666666,0.1639344262295081,1239.0,0.0042900750763138,0.0051150895140664,30,31
0,3,0.2,0.05,0.0,100000,1000,40,500,29,11,29,0.275,0.275,0.275,0.275,1267.6363636363635,0.0035888868263102,0.0049501887259451,40,40
0,3,0.2,0.05,0.0,5000,0,10,500,15,2,8,0.1176470588235294,0.2,0.2,0.1481481481481481,382.0,0.1492537313432836,0.1691542288557214,10,17
0,3,0.2,0.05,0.0,5000,0,20,500,24,3,17,0.1111111111111111,0.15,0.15,0.1276595744680851,356.3333333333333,0.1197007481296758,0.1346633416458852,20,27
0,3,0.2,0.05,0.0,5000,0,30,500,32,2,28,0.0588235294117647,0.0666666666666666,0.0666666666666666,0.0625,368.5,0.1064891846921797,0.1131447587354409,30,34
0,3,0.2,0.05,0.0,5000,0,40,500,193,25,17,0.1146788990825688,0.5952380952380952,0.575,0.1923076923076923,223.7391304347826,0.4818976279650437,0.5443196004993758,40,218
0,3,0.2,0.05,0.0,5000,1000,10,500,9,2,8,0.1818181818181818,0.2,0.2,0.1904761904761905,1138.5,0.0746887966804979,0.0912863070539419,10,11
